month,variable,value
1981-04-30,FILRHL3YF,
1981-05-31,FILRHL3YF,
1981-06-30,FILRHL3YF,
1981-07-31,FILRHL3YF,
1981-08-31,FILRHL3YF,
1981-09-30,FILRHL3YF,
1981-10-31,FILRHL3YF,
1981-11-30,FILRHL3YF,
1981-12-31,FILRHL3YF,
1982-01-31,FILRHL3YF,
1982-02-28,FILRHL3YF,
1982-03-31,FILRHL3YF,
1982-04-30,FILRHL3YF,
1982-05-31,FILRHL3YF,
1982-06-30,FILRHL3YF,
1982-07-31,FILRHL3YF,
1982-08-31,FILRHL3YF,
1982-09-30,FILRHL3YF,
1982-10-31,FILRHL3YF,
1982-11-30,FILRHL3YF,
1982-12-31,FILRHL3YF,
1983-01-31,FILRHL3YF,
1983-02-28,FILRHL3YF,
1983-03-31,FILRHL3YF,
1983-04-30,FILRHL3YF,
1983-05-31,FILRHL3YF,
1983-06-30,FILRHL3YF,
1983-07-31,FILRHL3YF,
1983-08-31,FILRHL3YF,
1983-09-30,FILRHL3YF,
1983-10-31,FILRHL3YF,
1983-11-30,FILRHL3YF,
1983-12-31,FILRHL3YF,
1984-01-31,FILRHL3YF,
1984-02-29,FILRHL3YF,
1984-03-31,FILRHL3YF,
1984-04-30,FILRHL3YF,
1984-05-31,FILRHL3YF,
1984-06-30,FILRHL3YF,
1984-07-31,FILRHL3YF,
1984-08-31,FILRHL3YF,
1984-09-30,FILRHL3YF,
1984-10-31,FILRHL3YF,
1984-11-30,FILRHL3YF,
1984-12-31,FILRHL3YF,
1985-01-31,FILRHL3YF,
1985-02-28,FILRHL3YF,
1985-03-31,FILRHL3YF,
1985-04-30,FILRHL3YF,
1985-05-31,FILRHL3YF,
1985-06-30,FILRHL3YF,
1985-07-31,FILRHL3YF,
1985-08-31,FILRHL3YF,
1985-09-30,FILRHL3YF,
1985-10-31,FILRHL3YF,
1985-11-30,FILRHL3YF,
1985-12-31,FILRHL3YF,
1986-01-31,FILRHL3YF,
1986-02-28,FILRHL3YF,
1986-03-31,FILRHL3YF,
1986-04-30,FILRHL3YF,
1986-05-31,FILRHL3YF,
1986-06-30,FILRHL3YF,
1986-07-31,FILRHL3YF,
1986-08-31,FILRHL3YF,
1986-09-30,FILRHL3YF,
1986-10-31,FILRHL3YF,
1986-11-30,FILRHL3YF,
1986-12-31,FILRHL3YF,
1987-01-31,FILRHL3YF,
1987-02-28,FILRHL3YF,
1987-03-31,FILRHL3YF,
1987-04-30,FILRHL3YF,
1987-05-31,FILRHL3YF,
1987-06-30,FILRHL3YF,
1987-07-31,FILRHL3YF,
1987-08-31,FILRHL3YF,
1987-09-30,FILRHL3YF,
1987-10-31,FILRHL3YF,
1987-11-30,FILRHL3YF,
1987-12-31,FILRHL3YF,
1988-01-31,FILRHL3YF,
1988-02-29,FILRHL3YF,
1988-03-31,FILRHL3YF,
1988-04-30,FILRHL3YF,
1988-05-31,FILRHL3YF,
1988-06-30,FILRHL3YF,
1988-07-31,FILRHL3YF,
1988-08-31,FILRHL3YF,
1988-09-30,FILRHL3YF,
1988-10-31,FILRHL3YF,
1988-11-30,FILRHL3YF,
1988-12-31,FILRHL3YF,
1989-01-31,FILRHL3YF,
1989-02-28,FILRHL3YF,
1989-03-31,FILRHL3YF,
1989-04-30,FILRHL3YF,
1989-05-31,FILRHL3YF,
1989-06-30,FILRHL3YF,
1989-07-31,FILRHL3YF,
1989-08-31,FILRHL3YF,
1989-09-30,FILRHL3YF,
1989-10-31,FILRHL3YF,
1989-11-30,FILRHL3YF,
1989-12-31,FILRHL3YF,
1990-01-31,FILRHL3YF,
1990-02-28,FILRHL3YF,
1990-03-31,FILRHL3YF,
1990-04-30,FILRHL3YF,
1990-05-31,FILRHL3YF,
1990-06-30,FILRHL3YF,
1990-07-31,FILRHL3YF,
1990-08-31,FILRHL3YF,
1990-09-30,FILRHL3YF,15.5
1990-10-31,FILRHL3YF,15.13
1990-11-30,FILRHL3YF,14.58
1990-12-31,FILRHL3YF,14.52
1991-01-31,FILRHL3YF,14.25
1991-02-28,FILRHL3YF,14.33
1991-03-31,FILRHL3YF,14.33
1991-04-30,FILRHL3YF,14.17
1991-05-31,FILRHL3YF,14.08
1991-06-30,FILRHL3YF,13.67
1991-07-31,FILRHL3YF,13.5
1991-08-31,FILRHL3YF,13.5
1991-09-30,FILRHL3YF,13.5
1991-10-31,FILRHL3YF,13.08
1991-11-30,FILRHL3YF,13.08
1991-12-31,FILRHL3YF,12.75
1992-01-31,FILRHL3YF,12.33
1992-02-29,FILRHL3YF,12.33
1992-03-31,FILRHL3YF,12.17
1992-04-30,FILRHL3YF,12.17
1992-05-31,FILRHL3YF,11.58
1992-06-30,FILRHL3YF,11.58
1992-07-31,FILRHL3YF,10.45
1992-08-31,FILRHL3YF,10.38
1992-09-30,FILRHL3YF,10.5
1992-10-31,FILRHL3YF,10.5
1992-11-30,FILRHL3YF,10.5
1992-12-31,FILRHL3YF,10.5
1993-01-31,FILRHL3YF,10.5
1993-02-28,FILRHL3YF,10.49
1993-03-31,FILRHL3YF,10.53
1993-04-30,FILRHL3YF,10.22
1993-05-31,FILRHL3YF,9.84
1993-06-30,FILRHL3YF,9.71
1993-07-31,FILRHL3YF,9.51
1993-08-31,FILRHL3YF,9.1
1993-09-30,FILRHL3YF,8.94
1993-10-31,FILRHL3YF,8.92
1993-11-30,FILRHL3YF,8.91
1993-12-31,FILRHL3YF,8.9
1994-01-31,FILRHL3YF,8.82
1994-02-28,FILRHL3YF,8.75
1994-03-31,FILRHL3YF,8.74
1994-04-30,FILRHL3YF,9.13
1994-05-31,FILRHL3YF,9.26
1994-06-30,FILRHL3YF,9.52
1994-07-31,FILRHL3YF,10.17
1994-08-31,FILRHL3YF,10.24
1994-09-30,FILRHL3YF,10.46
1994-10-31,FILRHL3YF,10.53
1994-11-30,FILRHL3YF,10.71
1994-12-31,FILRHL3YF,11.47
1995-01-31,FILRHL3YF,11.69
1995-02-28,FILRHL3YF,11.54
1995-03-31,FILRHL3YF,11.31
1995-04-30,FILRHL3YF,11.0
1995-05-31,FILRHL3YF,10.23
1995-06-30,FILRHL3YF,9.74
1995-07-31,FILRHL3YF,9.79
1995-08-31,FILRHL3YF,9.82
1995-09-30,FILRHL3YF,9.56
1995-10-31,FILRHL3YF,9.43
1995-11-30,FILRHL3YF,9.56
1995-12-31,FILRHL3YF,9.5
1996-01-31,FILRHL3YF,9.5
1996-02-29,FILRHL3YF,9.38
1996-03-31,FILRHL3YF,9.39
1996-04-30,FILRHL3YF,9.57
1996-05-31,FILRHL3YF,9.56
1996-06-30,FILRHL3YF,9.59
1996-07-31,FILRHL3YF,9.59
1996-08-31,FILRHL3YF,9.11
1996-09-30,FILRHL3YF,8.76
1996-10-31,FILRHL3YF,8.62
1996-11-30,FILRHL3YF,8.47
1996-12-31,FILRHL3YF,8.4
1997-01-31,FILRHL3YF,8.24
1997-02-28,FILRHL3YF,8.14
1997-03-31,FILRHL3YF,8.21
1997-04-30,FILRHL3YF,8.29
1997-05-31,FILRHL3YF,8.31
1997-06-30,FILRHL3YF,7.68
1997-07-31,FILRHL3YF,7.31
1997-08-31,FILRHL3YF,7.22
1997-09-30,FILRHL3YF,7.07
1997-10-31,FILRHL3YF,6.98
1997-11-30,FILRHL3YF,6.98
1997-12-31,FILRHL3YF,6.98
1998-01-31,FILRHL3YF,6.66
1998-02-28,FILRHL3YF,6.78
1998-03-31,FILRHL3YF,6.81
1998-04-30,FILRHL3YF,6.77
1998-05-31,FILRHL3YF,6.73
1998-06-30,FILRHL3YF,6.85
1998-07-31,FILRHL3YF,6.85
1998-08-31,FILRHL3YF,6.83
1998-09-30,FILRHL3YF,6.64
1998-10-31,FILRHL3YF,6.48
1998-11-30,FILRHL3YF,6.48
1998-12-31,FILRHL3YF,6.44
1999-01-31,FILRHL3YF,6.44
1999-02-28,FILRHL3YF,6.4
1999-03-31,FILRHL3YF,6.63
1999-04-30,FILRHL3YF,6.64
1999-05-31,FILRHL3YF,6.76
1999-06-30,FILRHL3YF,6.98
1999-07-31,FILRHL3YF,6.94
1999-08-31,FILRHL3YF,7.15
1999-09-30,FILRHL3YF,7.3
1999-10-31,FILRHL3YF,7.5
1999-11-30,FILRHL3YF,7.53
1999-12-31,FILRHL3YF,7.44
2000-01-31,FILRHL3YF,7.72
2000-02-29,FILRHL3YF,7.96
2000-03-31,FILRHL3YF,7.88
2000-04-30,FILRHL3YF,7.86
2000-05-31,FILRHL3YF,7.9
2000-06-30,FILRHL3YF,7.75
2000-07-31,FILRHL3YF,7.62
2000-08-31,FILRHL3YF,7.71
2000-09-30,FILRHL3YF,7.72
2000-10-31,FILRHL3YF,7.7
2000-11-30,FILRHL3YF,7.65
2000-12-31,FILRHL3YF,7.25
2001-01-31,FILRHL3YF,6.93
2001-02-28,FILRHL3YF,6.7
2001-03-31,FILRHL3YF,6.39
2001-04-30,FILRHL3YF,6.37
2001-05-31,FILRHL3YF,6.49
2001-06-30,FILRHL3YF,6.57
2001-07-31,FILRHL3YF,6.8
2001-08-31,FILRHL3YF,6.78
2001-09-30,FILRHL3YF,6.65
2001-10-31,FILRHL3YF,6.31
2001-11-30,FILRHL3YF,5.94
2001-12-31,FILRHL3YF,5.98
2002-01-31,FILRHL3YF,6.31
2002-02-28,FILRHL3YF,6.38
2002-03-31,FILRHL3YF,6.62
2002-04-30,FILRHL3YF,6.85
2002-05-31,FILRHL3YF,6.79
2002-06-30,FILRHL3YF,6.91
2002-07-31,FILRHL3YF,6.75
2002-08-31,FILRHL3YF,6.57
2002-09-30,FILRHL3YF,6.41
2002-10-31,FILRHL3YF,6.39
2002-11-30,FILRHL3YF,6.39
2002-12-31,FILRHL3YF,6.39
2003-01-31,FILRHL3YF,6.37
2003-02-28,FILRHL3YF,6.17
2003-03-31,FILRHL3YF,6.09
2003-04-30,FILRHL3YF,6.09
2003-05-31,FILRHL3YF,6.09
2003-06-30,FILRHL3YF,5.9
2003-07-31,FILRHL3YF,5.94
2003-08-31,FILRHL3YF,6.15
2003-09-30,FILRHL3YF,6.39
2003-10-31,FILRHL3YF,6.55
2003-11-30,FILRHL3YF,6.98
2003-12-31,FILRHL3YF,7.15
2004-01-31,FILRHL3YF,7.06
2004-02-29,FILRHL3YF,6.98
2004-03-31,FILRHL3YF,6.97
2004-04-30,FILRHL3YF,6.97
2004-05-31,FILRHL3YF,6.97
2004-06-30,FILRHL3YF,6.95
2004-07-31,FILRHL3YF,6.95
2004-08-31,FILRHL3YF,6.95
2004-09-30,FILRHL3YF,6.84
2004-10-31,FILRHL3YF,6.68
2004-11-30,FILRHL3YF,6.66
2004-12-31,FILRHL3YF,6.6
2005-01-31,FILRHL3YF,6.6
2005-02-28,FILRHL3YF,6.75
2005-03-31,FILRHL3YF,6.92
2005-04-30,FILRHL3YF,6.92
2005-05-31,FILRHL3YF,6.86
2005-06-30,FILRHL3YF,6.86
2005-07-31,FILRHL3YF,6.86
2005-08-31,FILRHL3YF,6.86
2005-09-30,FILRHL3YF,6.56
2005-10-31,FILRHL3YF,6.56
2005-11-30,FILRHL3YF,6.66
2005-12-31,FILRHL3YF,6.72
2006-01-31,FILRHL3YF,6.69
2006-02-28,FILRHL3YF,6.69
2006-03-31,FILRHL3YF,6.65
2006-04-30,FILRHL3YF,6.83
2006-05-31,FILRHL3YF,7.01
2006-06-30,FILRHL3YF,7.05
2006-07-31,FILRHL3YF,7.2
2006-08-31,FILRHL3YF,7.32
2006-09-30,FILRHL3YF,7.27
2006-10-31,FILRHL3YF,7.24
2006-11-30,FILRHL3YF,7.23
2006-12-31,FILRHL3YF,7.26
2007-01-31,FILRHL3YF,7.3
2007-02-28,FILRHL3YF,7.3
2007-03-31,FILRHL3YF,7.3
2007-04-30,FILRHL3YF,7.45
2007-05-31,FILRHL3YF,7.44
2007-06-30,FILRHL3YF,7.51
2007-07-31,FILRHL3YF,7.69
2007-08-31,FILRHL3YF,7.81
2007-09-30,FILRHL3YF,7.76
2007-10-31,FILRHL3YF,7.83
2007-11-30,FILRHL3YF,8.19
2007-12-31,FILRHL3YF,8.35
2008-01-31,FILRHL3YF,8.47
2008-02-29,FILRHL3YF,8.72
2008-03-31,FILRHL3YF,8.95
2008-04-30,FILRHL3YF,8.97
2008-05-31,FILRHL3YF,8.97
2008-06-30,FILRHL3YF,9.3
2008-07-31,FILRHL3YF,9.42
2008-08-31,FILRHL3YF,8.89
2008-09-30,FILRHL3YF,8.48
2008-10-31,FILRHL3YF,7.29
2008-11-30,FILRHL3YF,6.91
2008-12-31,FILRHL3YF,6.25
2009-01-31,FILRHL3YF,5.83
2009-02-28,FILRHL3YF,5.67
2009-03-31,FILRHL3YF,5.59
2009-04-30,FILRHL3YF,5.87
2009-05-31,FILRHL3YF,6.06
2009-06-30,FILRHL3YF,6.52
2009-07-31,FILRHL3YF,6.52
2009-08-31,FILRHL3YF,7.01
2009-09-30,FILRHL3YF,7.14
2009-10-31,FILRHL3YF,7.62
2009-11-30,FILRHL3YF,7.62
2009-12-31,FILRHL3YF,7.62
2010-01-31,FILRHL3YF,7.7
2010-02-28,FILRHL3YF,7.7
2010-03-31,FILRHL3YF,7.73
2010-04-30,FILRHL3YF,7.78
2010-05-31,FILRHL3YF,7.77
2010-06-30,FILRHL3YF,7.54
2010-07-31,FILRHL3YF,7.48
2010-08-31,FILRHL3YF,7.14
2010-09-30,FILRHL3YF,7.47
2010-10-31,FILRHL3YF,7.44
2010-11-30,FILRHL3YF,7.34
2010-12-31,FILRHL3YF,7.34
2011-01-31,FILRHL3YF,7.42
2011-02-28,FILRHL3YF,7.52
2011-03-31,FILRHL3YF,7.41
2011-04-30,FILRHL3YF,7.41
2011-05-31,FILRHL3YF,7.41
2011-06-30,FILRHL3YF,7.37
2011-07-31,FILRHL3YF,7.12
2011-08-31,FILRHL3YF,6.71
2011-09-30,FILRHL3YF,6.61
2011-10-31,FILRHL3YF,6.52
2011-11-30,FILRHL3YF,6.39
2011-12-31,FILRHL3YF,6.35
2012-01-31,FILRHL3YF,6.35
2012-02-29,FILRHL3YF,6.32
2012-03-31,FILRHL3YF,6.47
2012-04-30,FILRHL3YF,6.41
2012-05-31,FILRHL3YF,6.14
2012-06-30,FILRHL3YF,6.08
2012-07-31,FILRHL3YF,5.9
2012-08-31,FILRHL3YF,5.88
2012-09-30,FILRHL3YF,5.71
2012-10-31,FILRHL3YF,5.54
2012-11-30,FILRHL3YF,5.54
2012-12-31,FILRHL3YF,5.54
2013-01-31,FILRHL3YF,5.52
2013-02-28,FILRHL3YF,5.44
2013-03-31,FILRHL3YF,5.44
2013-04-30,FILRHL3YF,5.44
2013-05-31,FILRHL3YF,5.27
2013-06-30,FILRHL3YF,5.13
2013-07-31,FILRHL3YF,5.17
2013-08-31,FILRHL3YF,5.11
2013-09-30,FILRHL3YF,5.12
2013-10-31,FILRHL3YF,5.24
2013-11-30,FILRHL3YF,5.28
2013-12-31,FILRHL3YF,5.28
2014-01-31,FILRHL3YF,5.29
2014-02-28,FILRHL3YF,5.26
2014-03-31,FILRHL3YF,5.2
2014-04-30,FILRHL3YF,5.2
2014-05-31,FILRHL3YF,5.2
2014-06-30,FILRHL3YF,5.2
2014-07-31,FILRHL3YF,5.12
2014-08-31,FILRHL3YF,5.08
2014-09-30,FILRHL3YF,5.08
2014-10-31,FILRHL3YF,5.08
2014-11-30,FILRHL3YF,5.08
2014-12-31,FILRHL3YF,5.08
2015-01-31,FILRHL3YF,5.08
2015-02-28,FILRHL3YF,4.8
2015-03-31,FILRHL3YF,4.8
2015-04-30,FILRHL3YF,4.8
2015-05-31,FILRHL3YF,4.8
2015-06-30,FILRHL3YF,4.8
2015-07-31,FILRHL3YF,4.66
2015-08-31,FILRHL3YF,4.52
2015-09-30,FILRHL3YF,4.52
2015-10-31,FILRHL3YF,4.5
2015-11-30,FILRHL3YF,4.43
2015-12-31,FILRHL3YF,4.43
2016-01-31,FILRHL3YF,4.43
2016-02-29,FILRHL3YF,4.43
2016-03-31,FILRHL3YF,4.43
2016-04-30,FILRHL3YF,4.43
2016-05-31,FILRHL3YF,4.38
2016-06-30,FILRHL3YF,4.38
2016-07-31,FILRHL3YF,4.27
2016-08-31,FILRHL3YF,4.1
2016-09-30,FILRHL3YF,4.02
2016-10-31,FILRHL3YF,4.02
2016-11-30,FILRHL3YF,4.11
2016-12-31,FILRHL3YF,4.15
2017-01-31,FILRHL3YF,4.26
2017-02-28,FILRHL3YF,4.26
2017-03-31,FILRHL3YF,4.26
2017-04-30,FILRHL3YF,4.22
2017-05-31,FILRHL3YF,4.22
2017-06-30,FILRHL3YF,4.15
2017-07-31,FILRHL3YF,4.15
2017-08-31,FILRHL3YF,4.14
2017-09-30,FILRHL3YF,4.12
2017-10-31,FILRHL3YF,4.12
2017-11-30,FILRHL3YF,4.12
2017-12-31,FILRHL3YF,4.12
2018-01-31,FILRHL3YF,4.14
2018-02-28,FILRHL3YF,4.14
2018-03-31,FILRHL3YF,4.13
2018-04-30,FILRHL3YF,4.13
2018-05-31,FILRHL3YF,4.13
2018-06-30,FILRHL3YF,4.13
2018-07-31,FILRHL3YF,4.11
2018-08-31,FILRHL3YF,4.11
2018-09-30,FILRHL3YF,4.11
2018-10-31,FILRHL3YF,4.11
2018-11-30,FILRHL3YF,4.07
2018-12-31,FILRHL3YF,4.07
2019-01-31,FILRHL3YF,4.07
2019-02-28,FILRHL3YF,4.07
2019-03-31,FILRHL3YF,4.05
2019-04-30,FILRHL3YF,3.99
2019-05-31,FILRHL3YF,3.89
2019-06-30,FILRHL3YF,3.88
2019-07-31,FILRHL3YF,3.41
2019-08-31,FILRHL3YF,3.41
2019-09-30,FILRHL3YF,3.36
2019-10-31,FILRHL3YF,3.1
2019-11-30,FILRHL3YF,3.1
2019-12-31,FILRHL3YF,3.1
2020-01-31,FILRHL3YF,3.1
2020-02-29,FILRHL3YF,3.08
2020-03-31,FILRHL3YF,2.54
2020-04-30,FILRHL3YF,2.54
2020-05-31,FILRHL3YF,2.54
2020-06-30,FILRHL3YF,2.39
2020-07-31,FILRHL3YF,2.39
2020-08-31,FILRHL3YF,2.39
2020-09-30,FILRHL3YF,2.39
2020-10-31,FILRHL3YF,2.39
2020-11-30,FILRHL3YF,2.2
2020-12-31,FILRHL3YF,2.2
2021-01-31,FILRHL3YF,2.2
2021-02-28,FILRHL3YF,2.19
2021-03-31,FILRHL3YF,2.14
2021-04-30,FILRHL3YF,2.14
2021-05-31,FILRHL3YF,2.15
2021-06-30,FILRHL3YF,2.19
2021-07-31,FILRHL3YF,2.19
2021-08-31,FILRHL3YF,2.19
2021-09-30,FILRHL3YF,2.25
2021-10-31,FILRHL3YF,2.47
2021-11-30,FILRHL3YF,2.93
2021-12-31,FILRHL3YF,3.17
2022-01-31,FILRHL3YF,3.23
2022-02-28,FILRHL3YF,3.48
2022-03-31,FILRHL3YF,3.83
2022-04-30,FILRHL3YF,4.34
2022-05-31,FILRHL3YF,4.72
2022-06-30,FILRHL3YF,5.66
2022-07-31,FILRHL3YF,6.14
2022-08-31,FILRHL3YF,6.06
2022-09-30,FILRHL3YF,6.05
2022-10-31,FILRHL3YF,6.24
2022-11-30,FILRHL3YF,6.3
2022-12-31,FILRHL3YF,6.24
2023-01-31,FILRHL3YF,6.24
2023-02-28,FILRHL3YF,6.26
2023-03-31,FILRHL3YF,6.27
2023-04-30,FILRHL3YF,5.97
2023-05-31,FILRHL3YF,5.96
1959-01-31,FILRHLBVSI,
1959-02-28,FILRHLBVSI,
1959-03-31,FILRHLBVSI,
1959-04-30,FILRHLBVSI,
1959-05-31,FILRHLBVSI,
1959-06-30,FILRHLBVSI,
1959-07-31,FILRHLBVSI,
1959-08-31,FILRHLBVSI,
1959-09-30,FILRHLBVSI,
1959-10-31,FILRHLBVSI,
1959-11-30,FILRHLBVSI,
1959-12-31,FILRHLBVSI,
1960-01-31,FILRHLBVSI,
1960-02-29,FILRHLBVSI,
1960-03-31,FILRHLBVSI,
1960-04-30,FILRHLBVSI,
1960-05-31,FILRHLBVSI,
1960-06-30,FILRHLBVSI,
1960-07-31,FILRHLBVSI,
1960-08-31,FILRHLBVSI,
1960-09-30,FILRHLBVSI,
1960-10-31,FILRHLBVSI,
1960-11-30,FILRHLBVSI,
1960-12-31,FILRHLBVSI,
1961-01-31,FILRHLBVSI,
1961-02-28,FILRHLBVSI,
1961-03-31,FILRHLBVSI,
1961-04-30,FILRHLBVSI,
1961-05-31,FILRHLBVSI,
1961-06-30,FILRHLBVSI,
1961-07-31,FILRHLBVSI,
1961-08-31,FILRHLBVSI,
1961-09-30,FILRHLBVSI,
1961-10-31,FILRHLBVSI,
1961-11-30,FILRHLBVSI,
1961-12-31,FILRHLBVSI,
1962-01-31,FILRHLBVSI,
1962-02-28,FILRHLBVSI,
1962-03-31,FILRHLBVSI,
1962-04-30,FILRHLBVSI,
1962-05-31,FILRHLBVSI,
1962-06-30,FILRHLBVSI,
1962-07-31,FILRHLBVSI,
1962-08-31,FILRHLBVSI,
1962-09-30,FILRHLBVSI,
1962-10-31,FILRHLBVSI,
1962-11-30,FILRHLBVSI,
1962-12-31,FILRHLBVSI,
1963-01-31,FILRHLBVSI,
1963-02-28,FILRHLBVSI,
1963-03-31,FILRHLBVSI,
1963-04-30,FILRHLBVSI,
1963-05-31,FILRHLBVSI,
1963-06-30,FILRHLBVSI,
1963-07-31,FILRHLBVSI,
1963-08-31,FILRHLBVSI,
1963-09-30,FILRHLBVSI,
1963-10-31,FILRHLBVSI,
1963-11-30,FILRHLBVSI,
1963-12-31,FILRHLBVSI,
1964-01-31,FILRHLBVSI,
1964-02-29,FILRHLBVSI,
1964-03-31,FILRHLBVSI,
1964-04-30,FILRHLBVSI,
1964-05-31,FILRHLBVSI,
1964-06-30,FILRHLBVSI,
1964-07-31,FILRHLBVSI,
1964-08-31,FILRHLBVSI,
1964-09-30,FILRHLBVSI,
1964-10-31,FILRHLBVSI,
1964-11-30,FILRHLBVSI,
1964-12-31,FILRHLBVSI,
1965-01-31,FILRHLBVSI,
1965-02-28,FILRHLBVSI,
1965-03-31,FILRHLBVSI,
1965-04-30,FILRHLBVSI,
1965-05-31,FILRHLBVSI,
1965-06-30,FILRHLBVSI,
1965-07-31,FILRHLBVSI,
1965-08-31,FILRHLBVSI,
1965-09-30,FILRHLBVSI,
1965-10-31,FILRHLBVSI,
1965-11-30,FILRHLBVSI,
1965-12-31,FILRHLBVSI,
1966-01-31,FILRHLBVSI,
1966-02-28,FILRHLBVSI,
1966-03-31,FILRHLBVSI,
1966-04-30,FILRHLBVSI,
1966-05-31,FILRHLBVSI,
1966-06-30,FILRHLBVSI,
1966-07-31,FILRHLBVSI,
1966-08-31,FILRHLBVSI,
1966-09-30,FILRHLBVSI,
1966-10-31,FILRHLBVSI,
1966-11-30,FILRHLBVSI,
1966-12-31,FILRHLBVSI,
1967-01-31,FILRHLBVSI,
1967-02-28,FILRHLBVSI,
1967-03-31,FILRHLBVSI,
1967-04-30,FILRHLBVSI,
1967-05-31,FILRHLBVSI,
1967-06-30,FILRHLBVSI,
1967-07-31,FILRHLBVSI,
1967-08-31,FILRHLBVSI,
1967-09-30,FILRHLBVSI,
1967-10-31,FILRHLBVSI,
1967-11-30,FILRHLBVSI,
1967-12-31,FILRHLBVSI,
1968-01-31,FILRHLBVSI,
1968-02-29,FILRHLBVSI,
1968-03-31,FILRHLBVSI,
1968-04-30,FILRHLBVSI,
1968-05-31,FILRHLBVSI,
1968-06-30,FILRHLBVSI,
1968-07-31,FILRHLBVSI,
1968-08-31,FILRHLBVSI,
1968-09-30,FILRHLBVSI,
1968-10-31,FILRHLBVSI,
1968-11-30,FILRHLBVSI,
1968-12-31,FILRHLBVSI,
1969-01-31,FILRHLBVSI,
1969-02-28,FILRHLBVSI,
1969-03-31,FILRHLBVSI,
1969-04-30,FILRHLBVSI,
1969-05-31,FILRHLBVSI,
1969-06-30,FILRHLBVSI,
1969-07-31,FILRHLBVSI,
1969-08-31,FILRHLBVSI,
1969-09-30,FILRHLBVSI,
1969-10-31,FILRHLBVSI,
1969-11-30,FILRHLBVSI,
1969-12-31,FILRHLBVSI,
1970-01-31,FILRHLBVSI,
1970-02-28,FILRHLBVSI,
1970-03-31,FILRHLBVSI,
1970-04-30,FILRHLBVSI,
1970-05-31,FILRHLBVSI,
1970-06-30,FILRHLBVSI,
1970-07-31,FILRHLBVSI,
1970-08-31,FILRHLBVSI,
1970-09-30,FILRHLBVSI,
1970-10-31,FILRHLBVSI,
1970-11-30,FILRHLBVSI,
1970-12-31,FILRHLBVSI,
1971-01-31,FILRHLBVSI,
1971-02-28,FILRHLBVSI,
1971-03-31,FILRHLBVSI,
1971-04-30,FILRHLBVSI,
1971-05-31,FILRHLBVSI,
1971-06-30,FILRHLBVSI,
1971-07-31,FILRHLBVSI,
1971-08-31,FILRHLBVSI,
1971-09-30,FILRHLBVSI,
1971-10-31,FILRHLBVSI,
1971-11-30,FILRHLBVSI,
1971-12-31,FILRHLBVSI,
1972-01-31,FILRHLBVSI,
1972-02-29,FILRHLBVSI,
1972-03-31,FILRHLBVSI,
1972-04-30,FILRHLBVSI,
1972-05-31,FILRHLBVSI,
1972-06-30,FILRHLBVSI,
1972-07-31,FILRHLBVSI,
1972-08-31,FILRHLBVSI,
1972-09-30,FILRHLBVSI,
1972-10-31,FILRHLBVSI,
1972-11-30,FILRHLBVSI,
1972-12-31,FILRHLBVSI,
1973-01-31,FILRHLBVSI,
1973-02-28,FILRHLBVSI,
1973-03-31,FILRHLBVSI,
1973-04-30,FILRHLBVSI,
1973-05-31,FILRHLBVSI,
1973-06-30,FILRHLBVSI,
1973-07-31,FILRHLBVSI,
1973-08-31,FILRHLBVSI,
1973-09-30,FILRHLBVSI,
1973-10-31,FILRHLBVSI,
1973-11-30,FILRHLBVSI,
1973-12-31,FILRHLBVSI,
1974-01-31,FILRHLBVSI,
1974-02-28,FILRHLBVSI,
1974-03-31,FILRHLBVSI,
1974-04-30,FILRHLBVSI,
1974-05-31,FILRHLBVSI,
1974-06-30,FILRHLBVSI,
1974-07-31,FILRHLBVSI,
1974-08-31,FILRHLBVSI,
1974-09-30,FILRHLBVSI,
1974-10-31,FILRHLBVSI,
1974-11-30,FILRHLBVSI,
1974-12-31,FILRHLBVSI,
1975-01-31,FILRHLBVSI,
1975-02-28,FILRHLBVSI,
1975-03-31,FILRHLBVSI,
1975-04-30,FILRHLBVSI,
1975-05-31,FILRHLBVSI,
1975-06-30,FILRHLBVSI,
1975-07-31,FILRHLBVSI,
1975-08-31,FILRHLBVSI,
1975-09-30,FILRHLBVSI,
1975-10-31,FILRHLBVSI,
1975-11-30,FILRHLBVSI,
1975-12-31,FILRHLBVSI,
1976-01-31,FILRHLBVSI,
1976-02-29,FILRHLBVSI,
1976-03-31,FILRHLBVSI,
1976-04-30,FILRHLBVSI,
1976-05-31,FILRHLBVSI,
1976-06-30,FILRHLBVSI,
1976-07-31,FILRHLBVSI,
1976-08-31,FILRHLBVSI,
1976-09-30,FILRHLBVSI,
1976-10-31,FILRHLBVSI,
1976-11-30,FILRHLBVSI,
1976-12-31,FILRHLBVSI,
1977-01-31,FILRHLBVSI,
1977-02-28,FILRHLBVSI,
1977-03-31,FILRHLBVSI,
1977-04-30,FILRHLBVSI,
1977-05-31,FILRHLBVSI,
1977-06-30,FILRHLBVSI,
1977-07-31,FILRHLBVSI,
1977-08-31,FILRHLBVSI,
1977-09-30,FILRHLBVSI,
1977-10-31,FILRHLBVSI,
1977-11-30,FILRHLBVSI,
1977-12-31,FILRHLBVSI,
1978-01-31,FILRHLBVSI,
1978-02-28,FILRHLBVSI,
1978-03-31,FILRHLBVSI,
1978-04-30,FILRHLBVSI,
1978-05-31,FILRHLBVSI,
1978-06-30,FILRHLBVSI,
