month,variable,value
2013-03-01,A2325806K,102.7
2013-06-01,A2325806K,103.1
2013-09-01,A2325806K,104.3
2013-12-01,A2325806K,105.0
2014-03-01,A2325806K,105.6
2014-06-01,A2325806K,106.0
2014-09-01,A2325806K,106.6
2014-12-01,A2325806K,106.8
2015-03-01,A2325806K,107.3
2015-06-01,A2325806K,108.3
2015-09-01,A2325806K,108.6
2015-12-01,A2325806K,108.9
2016-03-01,A2325806K,108.7
2016-06-01,A2325806K,109.3
2016-09-01,A2325806K,110.4
2016-12-01,A2325806K,110.9
2017-03-01,A2325806K,111.3
2017-06-01,A2325806K,111.7
2017-09-01,A2325806K,112.5
2017-12-01,A2325806K,113.3
2018-03-01,A2325806K,113.6
2018-06-01,A2325806K,114.0
2018-09-01,A2325806K,114.7
2018-12-01,A2325806K,115.2
2019-03-01,A2325806K,115.1
2019-06-01,A2325806K,115.9
2019-09-01,A2325806K,116.5
2019-12-01,A2325806K,117.1
2020-03-01,A2325806K,117.4
2020-06-01,A2325806K,114.7
2020-09-01,A2325806K,116.8
2020-12-01,A2325806K,118.0
2021-03-01,A2325806K,118.5
2021-06-01,A2325806K,119.4
2021-09-01,A2325806K,120.2
2021-12-01,A2325806K,121.6
2022-03-01,A2325806K,123.7
2022-06-01,A2325806K,125.7
2022-09-01,A2325806K,128.6
2022-12-01,A2325806K,130.9
2023-03-01,A2325806K,132.7
1948-09-01,A2325811C,3.8
1948-12-01,A2325811C,3.8
1949-03-01,A2325811C,3.9
1949-06-01,A2325811C,4.0
1949-09-01,A2325811C,4.1
1949-12-01,A2325811C,4.2
1950-03-01,A2325811C,4.3
1950-06-01,A2325811C,4.4
1950-09-01,A2325811C,4.5
1950-12-01,A2325811C,4.6
1951-03-01,A2325811C,4.9
1951-06-01,A2325811C,5.1
1951-09-01,A2325811C,5.4
1951-12-01,A2325811C,5.8
1952-03-01,A2325811C,5.9
1952-06-01,A2325811C,6.2
1952-09-01,A2325811C,6.3
1952-12-01,A2325811C,6.3
1953-03-01,A2325811C,6.4
1953-06-01,A2325811C,6.5
1953-09-01,A2325811C,6.5
1953-12-01,A2325811C,6.5
1954-03-01,A2325811C,6.5
1954-06-01,A2325811C,6.5
1954-09-01,A2325811C,6.4
1954-12-01,A2325811C,6.4
1955-03-01,A2325811C,6.5
1955-06-01,A2325811C,6.6
1955-09-01,A2325811C,6.7
1955-12-01,A2325811C,6.8
1956-03-01,A2325811C,6.9
1956-06-01,A2325811C,7.2
1956-09-01,A2325811C,7.3
1956-12-01,A2325811C,7.3
1957-03-01,A2325811C,7.2
1957-06-01,A2325811C,7.3
1957-09-01,A2325811C,7.3
1957-12-01,A2325811C,7.3
1958-03-01,A2325811C,7.3
1958-06-01,A2325811C,7.3
1958-09-01,A2325811C,7.3
1958-12-01,A2325811C,7.5
1959-03-01,A2325811C,7.5
1959-06-01,A2325811C,7.5
1959-09-01,A2325811C,7.6
1959-12-01,A2325811C,7.6
1960-03-01,A2325811C,7.7
1960-06-01,A2325811C,7.9
1960-09-01,A2325811C,8.0
1960-12-01,A2325811C,8.0
1961-03-01,A2325811C,8.0
1961-06-01,A2325811C,8.1
1961-09-01,A2325811C,8.1
1961-12-01,A2325811C,8.1
1962-03-01,A2325811C,8.0
1962-06-01,A2325811C,8.0
1962-09-01,A2325811C,8.0
1962-12-01,A2325811C,8.0
1963-03-01,A2325811C,8.0
1963-06-01,A2325811C,8.1
1963-09-01,A2325811C,8.1
1963-12-01,A2325811C,8.1
1964-03-01,A2325811C,8.1
1964-06-01,A2325811C,8.2
1964-09-01,A2325811C,8.2
1964-12-01,A2325811C,8.4
1965-03-01,A2325811C,8.5
1965-06-01,A2325811C,8.6
1965-09-01,A2325811C,8.6
1965-12-01,A2325811C,8.8
1966-03-01,A2325811C,8.8
1966-06-01,A2325811C,8.8
1966-09-01,A2325811C,8.9
1966-12-01,A2325811C,8.9
1967-03-01,A2325811C,9.0
1967-06-01,A2325811C,9.2
1967-09-01,A2325811C,9.3
1967-12-01,A2325811C,9.3
1968-03-01,A2325811C,9.3
1968-06-01,A2325811C,9.4
1968-09-01,A2325811C,9.4
1968-12-01,A2325811C,9.5
1969-03-01,A2325811C,9.5
1969-06-01,A2325811C,9.6
1969-09-01,A2325811C,9.7
1969-12-01,A2325811C,9.7
1970-03-01,A2325811C,9.8
1970-06-01,A2325811C,9.9
1970-09-01,A2325811C,9.9
1970-12-01,A2325811C,10.1
1971-03-01,A2325811C,10.2
1971-06-01,A2325811C,10.3
1971-09-01,A2325811C,10.5
1971-12-01,A2325811C,10.7
1972-03-01,A2325811C,10.8
1972-06-01,A2325811C,11.0
1972-09-01,A2325811C,11.1
1972-12-01,A2325811C,11.2
1973-03-01,A2325811C,11.5
1973-06-01,A2325811C,11.9
1973-09-01,A2325811C,12.3
1973-12-01,A2325811C,12.7
1974-03-01,A2325811C,13.0
1974-06-01,A2325811C,13.6
1974-09-01,A2325811C,14.3
1974-12-01,A2325811C,14.7
1975-03-01,A2325811C,15.4
1975-06-01,A2325811C,15.9
1975-09-01,A2325811C,15.9
1975-12-01,A2325811C,16.9
1976-03-01,A2325811C,17.3
1976-06-01,A2325811C,17.8
1976-09-01,A2325811C,18.2
1976-12-01,A2325811C,19.3
1977-03-01,A2325811C,19.8
1977-06-01,A2325811C,20.4
1977-09-01,A2325811C,20.8
1977-12-01,A2325811C,21.2
1978-03-01,A2325811C,21.5
1978-06-01,A2325811C,22.0
1978-09-01,A2325811C,22.4
1978-12-01,A2325811C,22.8
1979-03-01,A2325811C,23.2
1979-06-01,A2325811C,23.8
1979-09-01,A2325811C,24.5
1979-12-01,A2325811C,25.1
1980-03-01,A2325811C,25.5
1980-06-01,A2325811C,26.3
1980-09-01,A2325811C,26.8
1980-12-01,A2325811C,27.4
1981-03-01,A2325811C,28.0
1981-06-01,A2325811C,28.6
1981-09-01,A2325811C,29.3
1981-12-01,A2325811C,30.6
1982-03-01,A2325811C,31.0
1982-06-01,A2325811C,31.7
1982-09-01,A2325811C,32.8
1982-12-01,A2325811C,33.7
1983-03-01,A2325811C,34.4
1983-06-01,A2325811C,35.4
1983-09-01,A2325811C,35.9
1983-12-01,A2325811C,37.0
1984-03-01,A2325811C,36.8
1984-06-01,A2325811C,36.9
1984-09-01,A2325811C,37.5
1984-12-01,A2325811C,37.9
1985-03-01,A2325811C,38.4
1985-06-01,A2325811C,39.5
1985-09-01,A2325811C,40.3
1985-12-01,A2325811C,41.0
1986-03-01,A2325811C,42.1
1986-06-01,A2325811C,42.8
1986-09-01,A2325811C,43.9
1986-12-01,A2325811C,45.2
1987-03-01,A2325811C,46.0
1987-06-01,A2325811C,46.8
1987-09-01,A2325811C,47.6
1987-12-01,A2325811C,48.4
1988-03-01,A2325811C,49.1
1988-06-01,A2325811C,50.1
1988-09-01,A2325811C,50.8
1988-12-01,A2325811C,51.7
1989-03-01,A2325811C,52.4
1989-06-01,A2325811C,53.8
1989-09-01,A2325811C,55.0
1989-12-01,A2325811C,56.0
1990-03-01,A2325811C,56.9
1990-06-01,A2325811C,58.0
1990-09-01,A2325811C,58.5
1990-12-01,A2325811C,60.2
1991-03-01,A2325811C,59.9
1991-06-01,A2325811C,60.3
1991-09-01,A2325811C,60.8
1991-12-01,A2325811C,61.2
1992-03-01,A2325811C,61.2
1992-06-01,A2325811C,61.1
1992-09-01,A2325811C,61.0
1992-12-01,A2325811C,61.1
1993-03-01,A2325811C,61.9
1993-06-01,A2325811C,62.2
1993-09-01,A2325811C,62.4
1993-12-01,A2325811C,62.6
1994-03-01,A2325811C,62.8
1994-06-01,A2325811C,63.3
1994-09-01,A2325811C,63.4
1994-12-01,A2325811C,63.9
1995-03-01,A2325811C,65.0
1995-06-01,A2325811C,65.6
1995-09-01,A2325811C,66.4
1995-12-01,A2325811C,66.9
1996-03-01,A2325811C,66.8
1996-06-01,A2325811C,67.3
1996-09-01,A2325811C,67.6
1996-12-01,A2325811C,67.7
1997-03-01,A2325811C,67.8
1997-06-01,A2325811C,67.7
1997-09-01,A2325811C,67.5
1997-12-01,A2325811C,67.7
1998-03-01,A2325811C,67.6
1998-06-01,A2325811C,68.0
1998-09-01,A2325811C,68.0
1998-12-01,A2325811C,68.3
1999-03-01,A2325811C,68.3
1999-06-01,A2325811C,68.6
1999-09-01,A2325811C,69.3
1999-12-01,A2325811C,69.7
2000-03-01,A2325811C,70.5
2000-06-01,A2325811C,70.9
2000-09-01,A2325811C,73.6
2000-12-01,A2325811C,73.9
2001-03-01,A2325811C,74.7
2001-06-01,A2325811C,75.1
2001-09-01,A2325811C,75.5
2001-12-01,A2325811C,76.1
2002-03-01,A2325811C,76.9
2002-06-01,A2325811C,77.3
2002-09-01,A2325811C,77.9
2002-12-01,A2325811C,78.5
2003-03-01,A2325811C,79.6
2003-06-01,A2325811C,79.6
2003-09-01,A2325811C,80.1
2003-12-01,A2325811C,80.3
2004-03-01,A2325811C,81.1
2004-06-01,A2325811C,81.3
2004-09-01,A2325811C,81.5
2004-12-01,A2325811C,82.1
2005-03-01,A2325811C,82.7
2005-06-01,A2325811C,83.0
2005-09-01,A2325811C,83.9
2005-12-01,A2325811C,84.3
2006-03-01,A2325811C,85.0
2006-06-01,A2325811C,86.2
2006-09-01,A2325811C,86.8
2006-12-01,A2325811C,86.7
2007-03-01,A2325811C,86.9
2007-06-01,A2325811C,87.9
2007-09-01,A2325811C,88.6
2007-12-01,A2325811C,89.5
2008-03-01,A2325811C,90.7
2008-06-01,A2325811C,91.8
2008-09-01,A2325811C,92.9
2008-12-01,A2325811C,92.3
2009-03-01,A2325811C,92.6
2009-06-01,A2325811C,92.9
2009-09-01,A2325811C,93.4
2009-12-01,A2325811C,94.0
2010-03-01,A2325811C,95.2
2010-06-01,A2325811C,95.8
2010-09-01,A2325811C,96.3
2010-12-01,A2325811C,96.9
2011-03-01,A2325811C,98.5
2011-06-01,A2325811C,99.2
2011-09-01,A2325811C,99.8
2011-12-01,A2325811C,99.9
2012-03-01,A2325811C,99.9
2012-06-01,A2325811C,100.4
2012-09-01,A2325811C,101.6
2012-12-01,A2325811C,102.0
2013-03-01,A2325811C,102.4
2013-06-01,A2325811C,102.6
2013-09-01,A2325811C,104.0
2013-12-01,A2325811C,104.8
2014-03-01,A2325811C,105.3
2014-06-01,A2325811C,105.9
2014-09-01,A2325811C,106.1
2014-12-01,A2325811C,106.3
2015-03-01,A2325811C,106.4
2015-06-01,A2325811C,107.1
2015-09-01,A2325811C,107.6
2015-12-01,A2325811C,108.3
2016-03-01,A2325811C,108.2
2016-06-01,A2325811C,108.6
2016-09-01,A2325811C,109.1
2016-12-01,A2325811C,109.9
2017-03-01,A2325811C,110.9
2017-06-01,A2325811C,111.0
2017-09-01,A2325811C,111.5
2017-12-01,A2325811C,112.3
2018-03-01,A2325811C,113.3
2018-06-01,A2325811C,113.8
2018-09-01,A2325811C,114.0
2018-12-01,A2325811C,114.6
2019-03-01,A2325811C,114.7
2019-06-01,A2325811C,115.3
2019-09-01,A2325811C,115.9
2019-12-01,A2325811C,116.9
2020-03-01,A2325811C,117.8
2020-06-01,A2325811C,115.7
2020-09-01,A2325811C,116.7
2020-12-01,A2325811C,118.4
2021-03-01,A2325811C,118.8
2021-06-01,A2325811C,119.1
2021-09-01,A2325811C,120.1
2021-12-01,A2325811C,121.4
2022-03-01,A2325811C,124.2
2022-06-01,A2325811C,126.4
2022-09-01,A2325811C,129.0
2022-12-01,A2325811C,131.1
2023-03-01,A2325811C,132.7
1948-09-01,A2325816R,3.7
1948-12-01,A2325816R,3.7
1949-03-01,A2325816R,3.8
1949-06-01,A2325816R,3.9
1949-09-01,A2325816R,4.0
1949-12-01,A2325816R,4.1
1950-03-01,A2325816R,4.1
1950-06-01,A2325816R,4.2
1950-09-01,A2325816R,4.3
1950-12-01,A2325816R,4.4
1951-03-01,A2325816R,4.7
1951-06-01,A2325816R,4.9
1951-09-01,A2325816R,5.1
1951-12-01,A2325816R,5.6
1952-03-01,A2325816R,5.8
1952-06-01,A2325816R,5.9
1952-09-01,A2325816R,6.1
1952-12-01,A2325816R,6.1
1953-03-01,A2325816R,6.1
1953-06-01,A2325816R,6.2
1953-09-01,A2325816R,6.2
1953-12-01,A2325816R,6.2
1954-03-01,A2325816R,6.2
1954-06-01,A2325816R,6.2
1954-09-01,A2325816R,6.2
1954-12-01,A2325816R,6.2
1955-03-01,A2325816R,6.3
1955-06-01,A2325816R,6.3
1955-09-01,A2325816R,6.3
1955-12-01,A2325816R,6.4
1956-03-01,A2325816R,6.5
1956-06-01,A2325816R,6.7
1956-09-01,A2325816R,6.8
1956-12-01,A2325816R,6.8
1957-03-01,A2325816R,6.8
1957-06-01,A2325816R,6.9
1957-09-01,A2325816R,6.9
1957-12-01,A2325816R,6.9
1958-03-01,A2325816R,7.0
1958-06-01,A2325816R,7.0
1958-09-01,A2325816R,7.1
1958-12-01,A2325816R,7.2
1959-03-01,A2325816R,7.2
1959-06-01,A2325816R,7.2
1959-09-01,A2325816R,7.3
1959-12-01,A2325816R,7.4
1960-03-01,A2325816R,7.4
1960-06-01,A2325816R,7.4
1960-09-01,A2325816R,7.5
1960-12-01,A2325816R,7.6
1961-03-01,A2325816R,7.7
1961-06-01,A2325816R,7.7
1961-09-01,A2325816R,7.7
1961-12-01,A2325816R,7.7
1962-03-01,A2325816R,7.8
1962-06-01,A2325816R,7.8
1962-09-01,A2325816R,7.8
1962-12-01,A2325816R,7.8
1963-03-01,A2325816R,7.8
1963-06-01,A2325816R,7.8
1963-09-01,A2325816R,7.8
1963-12-01,A2325816R,7.8
1964-03-01,A2325816R,7.9
1964-06-01,A2325816R,8.0
1964-09-01,A2325816R,8.1
1964-12-01,A2325816R,8.1
1965-03-01,A2325816R,8.2
1965-06-01,A2325816R,8.3
1965-09-01,A2325816R,8.4
1965-12-01,A2325816R,8.5
1966-03-01,A2325816R,8.6
1966-06-01,A2325816R,8.7
1966-09-01,A2325816R,8.7
1966-12-01,A2325816R,8.8
1967-03-01,A2325816R,8.8
1967-06-01,A2325816R,8.9
1967-09-01,A2325816R,9.0
1967-12-01,A2325816R,9.0
1968-03-01,A2325816R,9.1
1968-06-01,A2325816R,9.1
1968-09-01,A2325816R,9.2
1968-12-01,A2325816R,9.2
1969-03-01,A2325816R,9.3
1969-06-01,A2325816R,9.4
1969-09-01,A2325816R,9.4
1969-12-01,A2325816R,9.5
1970-03-01,A2325816R,9.6
1970-06-01,A2325816R,9.6
1970-09-01,A2325816R,9.7
1970-12-01,A2325816R,10.0
1971-03-01,A2325816R,10.1
1971-06-01,A2325816R,10.3
1971-09-01,A2325816R,10.4
1971-12-01,A2325816R,10.7
1972-03-01,A2325816R,10.8
1972-06-01,A2325816R,10.9
1972-09-01,A2325816R,10.9
1972-12-01,A2325816R,11.1
1973-03-01,A2325816R,11.4
1973-06-01,A2325816R,11.7
1973-09-01,A2325816R,12.2
1973-12-01,A2325816R,12.7
1974-03-01,A2325816R,13.0
1974-06-01,A2325816R,13.4
1974-09-01,A2325816R,14.2
1974-12-01,A2325816R,14.6
1975-03-01,A2325816R,15.0
1975-06-01,A2325816R,15.4
1975-09-01,A2325816R,15.7
1975-12-01,A2325816R,16.7
1976-03-01,A2325816R,17.1
1976-06-01,A2325816R,17.6
1976-09-01,A2325816R,18.0
1976-12-01,A2325816R,19.1
1977-03-01,A2325816R,19.5
1977-06-01,A2325816R,19.9
1977-09-01,A2325816R,20.3
1977-12-01,A2325816R,20.7
1978-03-01,A2325816R,21.1
1978-06-01,A2325816R,21.5
1978-09-01,A2325816R,21.9
1978-12-01,A2325816R,22.6
1979-03-01,A2325816R,22.8
1979-06-01,A2325816R,23.3
1979-09-01,A2325816R,23.8
1979-12-01,A2325816R,24.6
1980-03-01,A2325816R,25.2
1980-06-01,A2325816R,25.8
1980-09-01,A2325816R,26.2
1980-12-01,A2325816R,26.8
1981-03-01,A2325816R,27.4
1981-06-01,A2325816R,28.1
1981-09-01,A2325816R,28.8
1981-12-01,A2325816R,29.9
1982-03-01,A2325816R,30.6
1982-06-01,A2325816R,31.0
1982-09-01,A2325816R,32.0
1982-12-01,A2325816R,33.1
1983-03-01,A2325816R,33.9
1983-06-01,A2325816R,34.3
1983-09-01,A2325816R,35.1
1983-12-01,A2325816R,35.8
1984-03-01,A2325816R,35.9
1984-06-01,A2325816R,36.2
1984-09-01,A2325816R,36.7
1984-12-01,A2325816R,37.1
1985-03-01,A2325816R,37.6
1985-06-01,A2325816R,38.3
1985-09-01,A2325816R,39.3
1985-12-01,A2325816R,40.0
1986-03-01,A2325816R,41.0
1986-06-01,A2325816R,41.4
1986-09-01,A2325816R,42.5
1986-12-01,A2325816R,43.6
1987-03-01,A2325816R,44.5
1987-06-01,A2325816R,45.1
1987-09-01,A2325816R,45.7
1987-12-01,A2325816R,46.6
1988-03-01,A2325816R,47.4
1988-06-01,A2325816R,48.3
1988-09-01,A2325816R,49.0
1988-12-01,A2325816R,49.9
1989-03-01,A2325816R,50.6
1989-06-01,A2325816R,51.8
1989-09-01,A2325816R,52.8
1989-12-01,A2325816R,53.7
1990-03-01,A2325816R,54.5
1990-06-01,A2325816R,55.3
1990-09-01,A2325816R,55.6
1990-12-01,A2325816R,57.0
1991-03-01,A2325816R,57.2
1991-06-01,A2325816R,57.2
1991-09-01,A2325816R,57.4
1991-12-01,A2325816R,58.0
1992-03-01,A2325816R,58.1
1992-06-01,A2325816R,57.9
1992-09-01,A2325816R,57.8
1992-12-01,A2325816R,58.5
1993-03-01,A2325816R,59.0
1993-06-01,A2325816R,59.3
1993-09-01,A2325816R,59.4
1993-12-01,A2325816R,59.6
1994-03-01,A2325816R,59.9
1994-06-01,A2325816R,60.3
1994-09-01,A2325816R,60.9
1994-12-01,A2325816R,61.5
1995-03-01,A2325816R,62.6
1995-06-01,A2325816R,63.2
1995-09-01,A2325816R,63.8
1995-12-01,A2325816R,64.2
1996-03-01,A2325816R,64.7
1996-06-01,A2325816R,65.1
1996-09-01,A2325816R,65.2
1996-12-01,A2325816R,65.3
1997-03-01,A2325816R,65.7
1997-06-01,A2325816R,65.5
1997-09-01,A2325816R,65.3
1997-12-01,A2325816R,65.7
1998-03-01,A2325816R,65.9
1998-06-01,A2325816R,66.2
1998-09-01,A2325816R,66.3
1998-12-01,A2325816R,66.5
1999-03-01,A2325816R,66.4
1999-06-01,A2325816R,66.6
1999-09-01,A2325816R,67.1
1999-12-01,A2325816R,67.1
2000-03-01,A2325816R,67.9
2000-06-01,A2325816R,68.3
2000-09-01,A2325816R,71.0
2000-12-01,A2325816R,71.2
2001-03-01,A2325816R,71.8
2001-06-01,A2325816R,72.5
2001-09-01,A2325816R,72.6
2001-12-01,A2325816R,73.5
2002-03-01,A2325816R,74.2
2002-06-01,A2325816R,74.7
2002-09-01,A2325816R,75.3
2002-12-01,A2325816R,75.7
2003-03-01,A2325816R,76.7
2003-06-01,A2325816R,76.7
2003-09-01,A2325816R,77.5
2003-12-01,A2325816R,78.0
2004-03-01,A2325816R,78.7
2004-06-01,A2325816R,79.1
