month,variable,value
2019-06-01,A83728618V,334262.8
2019-09-01,A83728618V,333666.6
2019-12-01,A83728618V,347601.2
2020-03-01,A83728618V,344736.8
2020-06-01,A83728618V,347017.4
2020-09-01,A83728618V,359016.4
2020-12-01,A83728618V,376038.5
2021-03-01,A83728618V,389961.5
2021-06-01,A83728618V,409635.4
2021-09-01,A83728618V,433926.7
2021-12-01,A83728618V,464459.5
2011-09-01,A83728623L,464342.1
2011-12-01,A83728623L,463152.5
2012-03-01,A83728623L,474579.7
2012-06-01,A83728623L,475476.2
2012-09-01,A83728623L,484668.0
2012-12-01,A83728623L,498679.7
2013-03-01,A83728623L,510214.1
2013-06-01,A83728623L,524000.1
2013-09-01,A83728623L,526132.4
2013-12-01,A83728623L,542841.5
2014-03-01,A83728623L,546309.1
2014-06-01,A83728623L,555342.1
2014-09-01,A83728623L,552819.3
2014-12-01,A83728623L,559550.4
2015-03-01,A83728623L,553848.0
2015-06-01,A83728623L,556033.5
2015-09-01,A83728623L,544583.3
2015-12-01,A83728623L,542468.8
2016-03-01,A83728623L,536216.7
2016-06-01,A83728623L,530139.7
2016-09-01,A83728623L,524234.8
2016-12-01,A83728623L,543264.9
2017-03-01,A83728623L,531813.8
2017-06-01,A83728623L,530040.8
2017-09-01,A83728623L,532620.1
2017-12-01,A83728623L,544144.9
2018-03-01,A83728623L,545982.2
2018-06-01,A83728623L,533777.6
2018-09-01,A83728623L,536969.2
2018-12-01,A83728623L,530764.7
2019-03-01,A83728623L,528043.3
2019-06-01,A83728623L,524148.0
2019-09-01,A83728623L,528124.5
2019-12-01,A83728623L,525996.3
2020-03-01,A83728623L,529575.8
2020-06-01,A83728623L,528848.9
2020-09-01,A83728623L,556394.0
2020-12-01,A83728623L,589947.4
2021-03-01,A83728623L,623758.2
2021-06-01,A83728623L,628193.3
2021-09-01,A83728623L,640350.8
2021-12-01,A83728623L,662433.4
2011-09-01,A83728628X,65479.7
2011-12-01,A83728628X,66647.4
2012-03-01,A83728628X,65710.3
2012-06-01,A83728628X,63755.8
2012-09-01,A83728628X,63024.1
2012-12-01,A83728628X,64669.4
2013-03-01,A83728628X,63843.4
2013-06-01,A83728628X,64969.1
2013-09-01,A83728628X,65125.3
2013-12-01,A83728628X,67191.1
2014-03-01,A83728628X,67466.8
2014-06-01,A83728628X,67679.3
2014-09-01,A83728628X,68599.1
2014-12-01,A83728628X,68600.8
2015-03-01,A83728628X,69340.8
2015-06-01,A83728628X,71382.9
2015-09-01,A83728628X,71515.5
2015-12-01,A83728628X,73556.5
2016-03-01,A83728628X,72325.4
2016-06-01,A83728628X,75144.6
2016-09-01,A83728628X,76291.5
2016-12-01,A83728628X,79228.3
2017-03-01,A83728628X,80596.1
2017-06-01,A83728628X,81983.6
2017-09-01,A83728628X,85105.1
2017-12-01,A83728628X,87541.6
2018-03-01,A83728628X,90952.5
2018-06-01,A83728628X,91825.3
2018-09-01,A83728628X,94123.9
2018-12-01,A83728628X,95733.1
2019-03-01,A83728628X,94854.8
2019-06-01,A83728628X,97776.9
2019-09-01,A83728628X,98120.4
2019-12-01,A83728628X,103045.2
2020-03-01,A83728628X,106974.4
2020-06-01,A83728628X,107377.6
2020-09-01,A83728628X,108071.7
2020-12-01,A83728628X,117670.8
2021-03-01,A83728628X,128607.7
2021-06-01,A83728628X,134717.6
2021-09-01,A83728628X,144262.6
2021-12-01,A83728628X,153859.1
2011-09-01,A83728633T,30196.1
2011-12-01,A83728633T,27445.0
2012-03-01,A83728633T,26899.0
2012-06-01,A83728633T,26825.8
2012-09-01,A83728633T,27295.7
2012-12-01,A83728633T,29732.6
2013-03-01,A83728633T,29257.8
2013-06-01,A83728633T,29628.8
2013-09-01,A83728633T,30376.5
2013-12-01,A83728633T,31864.4
2014-03-01,A83728633T,31656.9
2014-06-01,A83728633T,32613.6
2014-09-01,A83728633T,31188.4
2014-12-01,A83728633T,32815.4
2015-03-01,A83728633T,31102.8
2015-06-01,A83728633T,31910.3
2015-09-01,A83728633T,33921.4
2015-12-01,A83728633T,31553.8
2016-03-01,A83728633T,31661.8
2016-06-01,A83728633T,31150.0
2016-09-01,A83728633T,30808.5
2016-12-01,A83728633T,29957.9
2017-03-01,A83728633T,29966.9
2017-06-01,A83728633T,29937.1
2017-09-01,A83728633T,29676.3
2017-12-01,A83728633T,29450.9
2018-03-01,A83728633T,29957.7
2018-06-01,A83728633T,29427.0
2018-09-01,A83728633T,27879.4
2018-12-01,A83728633T,29601.5
2019-03-01,A83728633T,28670.0
2019-06-01,A83728633T,29081.8
2019-09-01,A83728633T,28926.3
2019-12-01,A83728633T,27596.4
2020-03-01,A83728633T,27911.1
2020-06-01,A83728633T,28190.2
2020-09-01,A83728633T,28204.7
2020-12-01,A83728633T,30471.2
2021-03-01,A83728633T,30433.5
2021-06-01,A83728633T,31941.4
2021-09-01,A83728633T,32972.6
2021-12-01,A83728633T,33648.0
2011-09-01,A83728638C,72384.2
2011-12-01,A83728638C,74701.4
2012-03-01,A83728638C,73903.0
2012-06-01,A83728638C,74278.5
2012-09-01,A83728638C,73549.6
2012-12-01,A83728638C,77118.7
2013-03-01,A83728638C,75045.7
2013-06-01,A83728638C,78476.8
2013-09-01,A83728638C,77161.9
2013-12-01,A83728638C,80854.7
2014-03-01,A83728638C,80024.0
2014-06-01,A83728638C,81258.7
2014-09-01,A83728638C,81840.7
2014-12-01,A83728638C,84629.4
2015-03-01,A83728638C,85723.8
2015-06-01,A83728638C,87144.8
2015-09-01,A83728638C,88051.7
2015-12-01,A83728638C,91213.1
2016-03-01,A83728638C,89229.4
2016-06-01,A83728638C,92076.0
2016-09-01,A83728638C,92564.9
2016-12-01,A83728638C,97921.9
2017-03-01,A83728638C,98771.7
2017-06-01,A83728638C,100202.6
2017-09-01,A83728638C,100496.1
2017-12-01,A83728638C,104728.2
2018-03-01,A83728638C,105948.8
2018-06-01,A83728638C,107350.7
